"기준년","대업종","중업종","규모","지방관서","지역","공사규모","사업장수","근로자수"
2023,0,000,11,2000,01,J,233,437
2023,0,000,11,2000,01,J,462,767
2023,0,000,11,2000,01,J,535,840
2023,0,000,11,2000,01,J,83,127
2023,0,000,11,2010,01,J,1230,2123
2023,0,000,11,2020,01,J,100,167
2023,0,000,11,2020,01,J,103,161
2023,0,000,11,2020,01,J,2,2
2023,0,000,11,2020,01,J,262,400
2023,0,000,11,2020,01,J,75,127
2023,0,000,11,2030,01,J,132,249
2023,0,000,11,2030,01,J,218,362
2023,0,000,11,2030,01,J,42,68
2023,0,000,11,2030,01,J,75,147
2023,0,000,11,2040,01,J,199,342
2023,0,000,11,2040,01,J,48,65
2023,0,000,11,2040,01,J,717,1289
2023,0,000,11,2050,01,J,38,63
2023,0,000,11,2050,01,J,48,79
2023,0,000,11,2050,01,J,52,89
2023,0,000,11,2050,01,J,56,93
2023,0,000,11,2050,01,J,84,134
2023,0,000,11,2060,01,J,117,205
2023,0,000,11,2060,01,J,142,236
2023,0,000,11,2060,01,J,44,84
2023,0,000,11,2060,01,J,54,93
2023,0,000,11,2070,09,J,10,17
2023,0,000,11,2070,09,J,131,220
2023,0,000,11,2070,09,J,14,23
2023,0,000,11,2070,09,J,17,26
2023,0,000,11,2070,09,J,18,34
2023,0,000,11,2070,09,J,51,96
2023,0,000,11,2070,09,J,63,105
2023,0,000,11,2070,09,J,7,13
2023,0,000,11,2110,08,J,17,32
2023,0,000,11,2110,08,J,2,2
2023,0,000,11,2110,08,J,4,11
2023,0,000,11,2110,08,J,50,112
2023,0,000,11,2110,08,J,6,11
2023,0,000,11,2110,08,J,8,9
2023,0,000,11,2120,08,J,11,27
2023,0,000,11,2120,08,J,14,26
2023,0,000,11,2130,08,J,14,36
2023,0,000,11,2130,08,J,22,49
2023,0,000,11,2130,08,J,37,89
2023,0,000,11,2130,08,J,64,138
2023,0,000,11,2130,08,J,7,14
2023,0,000,11,2140,08,J,2,8
2023,0,000,11,2140,08,J,80,149
2023,0,000,11,2150,08,J,11,17
2023,0,000,11,2150,08,J,12,7
2023,0,000,11,2150,08,J,4,7
2023,0,000,11,3000,02,J,123,220
2023,0,000,11,3000,02,J,15,32
2023,0,000,11,3000,02,J,171,336
2023,0,000,11,3000,02,J,294,615
2023,0,000,11,3000,02,J,32,89
2023,0,000,11,3000,02,J,38,62
2023,0,000,11,3000,02,J,6,16
2023,0,000,11,3000,02,J,92,217
2023,0,000,11,3010,02,J,24,40
2023,0,000,11,3010,02,J,27,63
2023,0,000,11,3010,02,J,34,60
2023,0,000,11,3010,02,J,41,58
2023,0,000,11,3010,02,J,71,100
2023,0,000,11,3020,02,J,16,35
2023,0,000,11,3020,02,J,25,52
2023,0,000,11,3020,02,J,32,69
2023,0,000,11,3110,13,J,10,20
2023,0,000,11,3110,13,J,121,205
2023,0,000,11,3110,13,J,17,39
2023,0,000,11,3110,13,J,17,41
2023,0,000,11,3110,13,J,49,104
2023,0,000,11,3110,13,J,55,140
2023,0,000,11,3110,13,J,68,137
2023,0,000,11,3110,13,J,8,22
2023,0,000,11,3120,07,J,161,299
2023,0,000,11,3120,07,J,17,35
2023,0,000,11,3120,07,J,19,37
2023,0,000,11,3120,07,J,20,31
2023,0,000,11,3120,07,J,20,32
2023,0,000,11,3130,13,J,27,65
2023,0,000,11,3130,13,J,48,111
2023,0,000,11,3130,13,J,81,141
2023,0,000,11,3140,13,J,12,23
2023,0,000,11,3140,13,J,138,254
2023,0,000,11,3140,13,J,19,37
2023,0,000,11,3140,13,J,20,42
2023,0,000,11,3140,13,J,26,58
2023,0,000,11,3140,13,J,6,12
2023,0,000,11,3140,13,J,6,13
2023,0,000,11,3140,13,J,7,16
2023,0,000,11,3150,13,J,33,65
2023,0,000,11,3150,13,J,35,57
2023,0,000,11,3150,13,J,9,14
2023,0,000,11,4000,03,J,10,23
2023,0,000,11,4000,03,J,135,219
2023,0,000,11,4000,03,J,169,324
2023,0,000,11,4000,03,J,22,47
2023,0,000,11,4000,03,J,34,68
2023,0,000,11,4000,03,J,53,116
2023,0,000,11,4000,03,J,72,165
2023,0,000,11,4010,03,J,101,177
2023,0,000,11,4010,03,J,11,16
2023,0,000,11,4010,03,J,18,29
2023,0,000,11,4010,03,J,19,37
2023,0,000,11,4010,03,J,25,40
2023,0,000,11,4010,03,J,25,64
2023,0,000,11,4010,03,J,34,76
2023,0,000,11,4010,03,J,4,10
2023,0,000,11,4110,12,J,14,25
2023,0,000,11,4110,12,J,17,34
2023,0,000,11,4110,12,J,38,92
2023,0,000,11,4110,12,J,4,9
2023,0,000,11,4110,12,J,56,118
2023,0,000,11,4110,12,J,76,152
2023,0,000,11,4120,12,J,45,98
2023,0,000,11,4120,12,J,98,192
2023,0,000,11,4130,12,J,10,20
2023,0,000,11,4130,12,J,23,40
2023,0,000,11,4130,12,J,23,43
2023,0,000,11,4130,12,J,37,78
2023,0,000,11,4140,12,J,12,25
2023,0,000,11,4140,12,J,15,27
2023,0,000,11,4140,12,J,2,4
2023,0,000,11,4140,12,J,63,151
2023,0,000,11,4140,12,J,9,20
2023,0,000,11,5000,04,J,147,243
2023,0,000,11,5000,04,J,2,4
2023,0,000,11,5000,04,J,20,31
2023,0,000,11,5000,04,J,58,89
2023,0,000,11,5000,04,J,83,136
2023,0,000,11,5000,04,J,9,17
2023,0,000,11,5010,04,J,125,280
2023,0,000,11,5010,04,J,39,60
2023,0,000,11,5010,04,J,44,77
2023,0,000,11,5010,04,J,9,21
2023,0,000,11,5110,09,J,18,27
2023,0,000,11,5110,09,J,21,52
2023,0,000,11,5110,09,J,27,47
2023,0,000,11,5110,09,J,50,89
2023,0,000,11,5110,09,J,61,105
2023,0,000,11,5110,09,J,61,116
2023,0,000,11,5110,09,J,84,140
2023,0,000,11,5110,09,J,88,160
2023,0,000,11,5120,09,J,214,358
2023,0,000,11,5120,09,J,60,85
2023,0,000,11,5130,09,J,11,19
2023,0,000,11,5130,09,J,122,213
2023,0,000,11,5130,09,J,25,51
2023,0,000,11,5130,09,J,48,86
2023,0,000,11,5130,09,J,64,112
2023,0,000,11,5130,09,J,9,15
2023,0,000,11,5140,09,J,128,250
2023,0,000,11,5140,09,J,16,24
2023,0,000,11,5140,09,J,57,118
2023,0,000,11,5160,09,J,15,18
2023,0,000,11,5160,09,J,161,274
2023,0,000,11,5160,09,J,20,34
2023,0,000,11,5160,09,J,28,41
2023,0,000,11,5160,09,J,33,58
2023,0,000,11,5160,09,J,56,93
2023,0,000,11,5160,09,J,61,110
2023,0,000,11,5160,09,J,9,12
2023,0,000,11,5170,09,J,13,23
2023,0,000,11,5170,09,J,2,4
2023,0,000,11,5170,09,J,22,36
2023,0,000,11,5170,09,J,70,126
2023,0,000,11,5180,09,J,118,170
2023,0,000,11,5180,09,J,54,95
2023,0,000,11,5180,09,J,55,90
2023,0,000,11,5180,09,J,65,96
2023,0,000,11,6000,05,J,11,21
2023,0,000,11,6000,05,J,12,20
2023,0,000,11,6000,05,J,207,336
2023,0,000,11,6000,05,J,22,56
2023,0,000,11,6000,05,J,30,52
2023,0,000,11,6000,05,J,31,44
2023,0,000,11,6000,05,J,4,7
2023,0,000,11,6000,05,J,5,4
2023,0,000,11,6000,05,J,7,15
2023,0,000,11,6000,05,J,87,161
2023,0,000,11,6000,05,J,9,17
2023,0,000,11,6000,05,J,9,23
2023,0,000,11,6000,05,J,93,173
2023,0,000,11,6110,14,J,10,26
2023,0,000,11,6110,14,J,146,276
2023,0,000,11,6110,14,J,18,44
2023,0,000,11,6110,14,J,28,63
2023,0,000,11,6110,14,J,5,15
2023,0,000,11,6110,14,J,6,13
2023,0,000,11,6110,14,J,6,13
2023,0,000,11,6110,14,J,7,22
2023,0,000,11,6110,14,J,74,167
2023,0,000,11,6110,14,J,9,25
2023,0,000,11,6120,14,J,67,138
2023,0,000,11,6120,14,J,7,13
2023,0,000,11,6130,14,J,15,38
2023,0,000,11,6130,14,J,75,176
2023,0,000,11,6130,14,J,8,18
2023,0,000,11,6210,15,J,10,29
2023,0,000,11,6210,15,J,12,22
2023,0,000,11,6210,15,J,13,27
2023,0,000,11,6210,15,J,15,39
2023,0,000,11,6210,15,J,22,31
2023,0,000,11,6210,15,J,25,31
2023,0,000,11,6210,15,J,5,9
2023,0,000,11,6210,15,J,7,7
2023,0,000,11,6210,15,J,90,89
2023,0,000,11,6220,15,J,12,26
2023,0,000,11,6220,15,J,31,64
2023,0,000,11,6220,15,J,64,134
2023,0,000,11,6220,15,J,76,154
2023,0,000,11,6220,15,J,9,20
2023,0,000,11,6310,16,J,152,314
2023,0,000,11,6310,16,J,34,78
2023,0,000,11,7000,06,J,104,198
2023,0,000,11,7000,06,J,16,37
2023,0,000,11,7000,06,J,20,43
2023,0,000,11,7000,06,J,22,38
2023,0,000,11,7000,06,J,234,420
2023,0,000,11,7000,06,J,27,48
2023,0,000,11,7000,06,J,3,9
2023,0,000,11,7000,06,J,44,91
2023,0,000,11,7000,06,J,5,6
2023,0,000,11,7000,06,J,55,95
2023,0,000,11,7110,10,J,12,32
2023,0,000,11,7110,10,J,15,28
2023,0,000,11,7110,10,J,15,36
2023,0,000,11,7110,10,J,16,41
2023,0,000,11,7110,10,J,30,69
2023,0,000,11,7110,10,J,35,77
2023,0,000,11,7110,10,J,46,96
2023,0,000,11,7110,10,J,59,116
2023,0,000,11,7110,10,J,6,10
2023,0,000,11,7110,10,J,9,25
2023,0,000,11,7120,10,J,23,39
2023,0,000,11,7120,10,J,23,44
2023,0,000,11,7120,10,J,3,7
2023,0,000,11,7120,10,J,59,123
2023,0,000,11,7210,11,J,22,46
2023,0,000,11,7210,11,J,25,39
2023,0,000,11,7210,11,J,46,76
2023,0,000,11,7210,11,J,52,102
2023,0,000,11,7210,11,J,58,110
2023,0,000,11,7220,11,J,21,44
2023,0,000,11,7220,11,J,22,51
2023,0,000,11,7220,11,J,28,74
2023,0,000,11,7220,11,J,38,79
2023,0,000,11,7220,11,J,49,96
2023,0,000,11,7230,11,J,21,41
2023,0,000,11,7230,11,J,63,126
2023,0,000,12,2000,01,J,122,861
2023,0,000,12,2000,01,J,176,1277
2023,0,000,12,2000,01,J,182,1275
2023,0,000,12,2000,01,J,45,346
2023,0,000,12,2010,01,J,417,2861
2023,0,000,12,2020,01,J,113,809
2023,0,000,12,2020,01,J,2,15
2023,0,000,12,2020,01,J,40,283
2023,0,000,12,2020,01,J,49,357
2023,0,000,12,2020,01,J,50,393
2023,0,000,12,2030,01,J,24,183
2023,0,000,12,2030,01,J,39,263
2023,0,000,12,2030,01,J,56,377
2023,0,000,12,2030,01,J,77,559
2023,0,000,12,2040,01,J,242,1586
2023,0,000,12,2040,01,J,43,325
2023,0,000,12,2040,01,J,56,405
2023,0,000,12,2050,01,J,18,153
2023,0,000,12,2050,01,J,25,183
2023,0,000,12,2050,01,J,31,211
2023,0,000,12,2050,01,J,31,239
2023,0,000,12,2050,01,J,57,415
2023,0,000,12,2060,01,J,36,269
2023,0,000,12,2060,01,J,44,304
2023,0,000,12,2060,01,J,49,333
2023,0,000,12,2060,01,J,64,443
2023,0,000,12,2070,09,J,21,131
2023,0,000,12,2070,09,J,3,19
2023,0,000,12,2070,09,J,34,237
2023,0,000,12,2070,09,J,45,339
2023,0,000,12,2070,09,J,7,40
2023,0,000,12,2070,09,J,70,480
2023,0,000,12,2070,09,J,9,64
2023,0,000,12,2070,09,J,9,68
2023,0,000,12,2110,08,J,1,7
2023,0,000,12,2110,08,J,2,14
2023,0,000,12,2110,08,J,4,27
2023,0,000,12,2110,08,J,57,386
2023,0,000,12,2110,08,J,6,43
2023,0,000,12,2110,08,J,8,55
2023,0,000,12,2120,08,J,10,71
2023,0,000,12,2120,08,J,9,64
2023,0,000,12,2130,08,J,18,119
2023,0,000,12,2130,08,J,19,131
2023,0,000,12,2130,08,J,4,25
2023,0,000,12,2130,08,J,46,311
2023,0,000,12,2130,08,J,6,39
2023,0,000,12,2140,08,J,5,38
2023,0,000,12,2140,08,J,63,436
2023,0,000,12,2150,08,J,13,85
2023,0,000,12,2150,08,J,2,10
2023,0,000,12,2150,08,J,8,59
2023,0,000,12,3000,02,J,108,734
2023,0,000,12,3000,02,J,16,115
2023,0,000,12,3000,02,J,18,124
2023,0,000,12,3000,02,J,36,252
2023,0,000,12,3000,02,J,40,275
2023,0,000,12,3000,02,J,49,321
2023,0,000,12,3000,02,J,54,368
2023,0,000,12,3000,02,J,68,459
2023,0,000,12,3010,02,J,18,124
2023,0,000,12,3010,02,J,26,198
2023,0,000,12,3010,02,J,35,263
2023,0,000,12,3010,02,J,37,285
2023,0,000,12,3010,02,J,56,402
2023,0,000,12,3020,02,J,26,195
2023,0,000,12,3020,02,J,31,214
2023,0,000,12,3020,02,J,34,249
2023,0,000,12,3110,13,J,11,71
2023,0,000,12,3110,13,J,14,102
2023,0,000,12,3110,13,J,23,162
2023,0,000,12,3110,13,J,26,169
2023,0,000,12,3110,13,J,38,254
2023,0,000,12,3110,13,J,4,25
2023,0,000,12,3110,13,J,45,309
2023,0,000,12,3110,13,J,50,329
2023,0,000,12,3120,07,J,27,184
2023,0,000,12,3120,07,J,28,183
2023,0,000,12,3120,07,J,31,188
2023,0,000,12,3120,07,J,32,193
2023,0,000,12,3120,07,J,93,638
2023,0,000,12,3130,13,J,17,120
2023,0,000,12,3130,13,J,45,308
2023,0,000,12,3130,13,J,66,453
2023,0,000,12,3140,13,J,12,78
2023,0,000,12,3140,13,J,12,86
2023,0,000,12,3140,13,J,17,108
2023,0,000,12,3140,13,J,17,112
2023,0,000,12,3140,13,J,29,196
2023,0,000,12,3140,13,J,7,42
2023,0,000,12,3140,13,J,8,56
2023,0,000,12,3140,13,J,85,561
2023,0,000,12,3150,13,J,11,75
2023,0,000,12,3150,13,J,33,219
2023,0,000,12,3150,13,J,35,248
2023,0,000,12,4000,03,J,10,76
2023,0,000,12,4000,03,J,117,801
2023,0,000,12,4000,03,J,120,879
2023,0,000,12,4000,03,J,19,132
2023,0,000,12,4000,03,J,51,319
2023,0,000,12,4000,03,J,68,507
2023,0,000,12,4000,03,J,72,500
2023,0,000,12,4010,03,J,11,76
2023,0,000,12,4010,03,J,13,92
2023,0,000,12,4010,03,J,3,19
2023,0,000,12,4010,03,J,35,234
2023,0,000,12,4010,03,J,35,246
2023,0,000,12,4010,03,J,36,264
2023,0,000,12,4010,03,J,5,33
2023,0,000,12,4010,03,J,96,696
2023,0,000,12,4110,12,J,10,67
2023,0,000,12,4110,12,J,3,22
2023,0,000,12,4110,12,J,5,30
2023,0,000,12,4110,12,J,52,342
2023,0,000,12,4110,12,J,54,376
2023,0,000,12,4110,12,J,72,485
2023,0,000,12,4120,12,J,35,231
2023,0,000,12,4120,12,J,72,496
2023,0,000,12,4130,12,J,12,85
2023,0,000,12,4130,12,J,2,16
2023,0,000,12,4130,12,J,21,146
2023,0,000,12,4130,12,J,27,181
2023,0,000,12,4140,12,J,1,8
2023,0,000,12,4140,12,J,12,80
2023,0,000,12,4140,12,J,14,98
2023,0,000,12,4140,12,J,37,266
2023,0,000,12,4140,12,J,4,32
2023,0,000,12,5000,04,J,12,89
2023,0,000,12,5000,04,J,24,168
2023,0,000,12,5000,04,J,37,263
2023,0,000,12,5000,04,J,51,348
2023,0,000,12,5000,04,J,60,417
2023,0,000,12,5000,04,J,9,53
2023,0,000,12,5010,04,J,10,76
2023,0,000,12,5010,04,J,13,91
2023,0,000,12,5010,04,J,31,228
2023,0,000,12,5010,04,J,61,438
2023,0,000,12,5110,09,J,19,139
2023,0,000,12,5110,09,J,19,145
2023,0,000,12,5110,09,J,20,142
2023,0,000,12,5110,09,J,24,189
2023,0,000,12,5110,09,J,25,195
2023,0,000,12,5110,09,J,28,204
2023,0,000,12,5110,09,J,45,320
2023,0,000,12,5110,09,J,63,465
2023,0,000,12,5120,09,J,37,259
2023,0,000,12,5120,09,J,96,693
2023,0,000,12,5130,09,J,22,151
2023,0,000,12,5130,09,J,22,158
2023,0,000,12,5130,09,J,24,169
2023,0,000,12,5130,09,J,34,250
2023,0,000,12,5130,09,J,54,402
2023,0,000,12,5130,09,J,8,53
2023,0,000,12,5140,09,J,13,94
2023,0,000,12,5140,09,J,37,261
2023,0,000,12,5140,09,J,50,317
2023,0,000,12,5160,09,J,14,99
2023,0,000,12,5160,09,J,16,113
2023,0,000,12,5160,09,J,17,125
2023,0,000,12,5160,09,J,20,146
2023,0,000,12,5160,09,J,21,135
2023,0,000,12,5160,09,J,21,137
2023,0,000,12,5160,09,J,9,62
2023,0,000,12,5160,09,J,94,653
2023,0,000,12,5170,09,J,12,83
2023,0,000,12,5170,09,J,53,394
2023,0,000,12,5170,09,J,7,54
2023,0,000,12,5180,09,J,40,276
2023,0,000,12,5180,09,J,43,297
2023,0,000,12,5180,09,J,45,313
2023,0,000,12,5180,09,J,56,393
2023,0,000,12,6000,05,J,10,63
2023,0,000,12,6000,05,J,112,833
2023,0,000,12,6000,05,J,13,85
2023,0,000,12,6000,05,J,15,104
2023,0,000,12,6000,05,J,35,253
2023,0,000,12,6000,05,J,6,38
2023,0,000,12,6000,05,J,6,45
2023,0,000,12,6000,05,J,70,453
2023,0,000,12,6000,05,J,73,515
2023,0,000,12,6000,05,J,8,48
2023,0,000,12,6000,05,J,8,56
2023,0,000,12,6000,05,J,8,60
2023,0,000,12,6000,05,J,84,593
2023,0,000,12,6110,14,J,10,68
2023,0,000,12,6110,14,J,10,77
2023,0,000,12,6110,14,J,130,835
2023,0,000,12,6110,14,J,17,112
2023,0,000,12,6110,14,J,18,131
2023,0,000,12,6110,14,J,28,186
2023,0,000,12,6110,14,J,5,30
2023,0,000,12,6110,14,J,62,426
2023,0,000,12,6110,14,J,7,53
2023,0,000,12,6110,14,J,9,59
2023,0,000,12,6120,14,J,13,99
2023,0,000,12,6120,14,J,62,429
2023,0,000,12,6130,14,J,11,67
2023,0,000,12,6130,14,J,13,96
2023,0,000,12,6130,14,J,55,374
2023,0,000,12,6210,15,J,10,72
2023,0,000,12,6210,15,J,12,79
2023,0,000,12,6210,15,J,19,132
2023,0,000,12,6210,15,J,4,29
2023,0,000,12,6210,15,J,47,331
2023,0,000,12,6210,15,J,5,31
2023,0,000,12,6210,15,J,7,45
2023,0,000,12,6210,15,J,7,49
2023,0,000,12,6210,15,J,9,61
2023,0,000,12,6220,15,J,18,126
2023,0,000,12,6220,15,J,32,227
2023,0,000,12,6220,15,J,35,215
2023,0,000,12,6220,15,J,49,327
2023,0,000,12,6220,15,J,74,512
2023,0,000,12,6310,16,J,112,801
2023,0,000,12,6310,16,J,66,441
2023,0,000,12,7000,06,J,107,725
2023,0,000,12,7000,06,J,12,90
2023,0,000,12,7000,06,J,20,140
2023,0,000,12,7000,06,J,22,137
2023,0,000,12,7000,06,J,32,228
2023,0,000,12,7000,06,J,42,304
2023,0,000,12,7000,06,J,54,349
2023,0,000,12,7000,06,J,55,375
2023,0,000,12,7000,06,J,8,55
2023,0,000,12,7000,06,J,92,608
2023,0,000,12,7110,10,J,10,61
2023,0,000,12,7110,10,J,10,64
2023,0,000,12,7110,10,J,11,72
2023,0,000,12,7110,10,J,11,74
2023,0,000,12,7110,10,J,14,99
2023,0,000,12,7110,10,J,28,192
2023,0,000,12,7110,10,J,38,273
2023,0,000,12,7110,10,J,5,31
2023,0,000,12,7110,10,J,5,34
2023,0,000,12,7110,10,J,52,396
2023,0,000,12,7120,10,J,25,161
2023,0,000,12,7120,10,J,27,175
2023,0,000,12,7120,10,J,30,202
2023,0,000,12,7120,10,J,5,37
2023,0,000,12,7210,11,J,13,88
2023,0,000,12,7210,11,J,15,105
2023,0,000,12,7210,11,J,25,173
2023,0,000,12,7210,11,J,42,289
2023,0,000,12,7210,11,J,43,314
2023,0,000,12,7220,11,J,22,140
2023,0,000,12,7220,11,J,24,154
2023,0,000,12,7220,11,J,29,193
2023,0,000,12,7220,11,J,40,264
2023,0,000,12,7220,11,J,6,37
2023,0,000,12,7230,11,J,23,141
2023,0,000,12,7230,11,J,43,290
2023,0,000,13,2000,01,J,125,1719
2023,0,000,13,2000,01,J,192,2588
2023,0,000,13,2000,01,J,284,3891
2023,0,000,13,2000,01,J,374,5075
2023,0,000,13,2010,01,J,687,9135
2023,0,000,13,2020,01,J,103,1330
2023,0,000,13,2020,01,J,183,2390
2023,0,000,13,2020,01,J,60,791
2023,0,000,13,2020,01,J,82,1054
2023,0,000,13,2030,01,J,121,1676
2023,0,000,13,2030,01,J,50,695
2023,0,000,13,2030,01,J,76,1062
2023,0,000,13,2030,01,J,82,1151
2023,0,000,13,2040,01,J,292,4043
2023,0,000,13,2040,01,J,82,1085
2023,0,000,13,2040,01,J,94,1279
2023,0,000,13,2050,01,J,34,434
2023,0,000,13,2050,01,J,46,601
2023,0,000,13,2050,01,J,56,757
2023,0,000,13,2050,01,J,81,1077
2023,0,000,13,2050,01,J,87,1071
2023,0,000,13,2060,01,J,44,580
2023,0,000,13,2060,01,J,63,821
2023,0,000,13,2060,01,J,83,1126
2023,0,000,13,2060,01,J,86,1180
2023,0,000,13,2070,09,J,16,235
2023,0,000,13,2070,09,J,18,231
2023,0,000,13,2070,09,J,29,364
2023,0,000,13,2070,09,J,46,574
2023,0,000,13,2070,09,J,5,79
2023,0,000,13,2070,09,J,56,731
2023,0,000,13,2070,09,J,6,81
2023,0,000,13,2070,09,J,9,138
2023,0,000,13,2110,08,J,1,12
2023,0,000,13,2110,08,J,5,71
2023,0,000,13,2110,08,J,6,86
2023,0,000,13,2110,08,J,60,754
2023,0,000,13,2110,08,J,9,118
2023,0,000,13,2110,08,J,9,143
2023,0,000,13,2120,08,J,8,101
2023,0,000,13,2120,08,J,9,123
2023,0,000,13,2130,08,J,15,203
2023,0,000,13,2130,08,J,20,253
2023,0,000,13,2130,08,J,55,693
2023,0,000,13,2130,08,J,6,75
2023,0,000,13,2130,08,J,7,104
2023,0,000,13,2140,08,J,6,79
2023,0,000,13,2140,08,J,67,876
2023,0,000,13,2150,08,J,2,29
2023,0,000,13,2150,08,J,5,63
2023,0,000,13,2150,08,J,7,90
2023,0,000,13,3000,02,J,165,2242
2023,0,000,13,3000,02,J,17,238
2023,0,000,13,3000,02,J,18,273
2023,0,000,13,3000,02,J,27,375
2023,0,000,13,3000,02,J,50,673
2023,0,000,13,3000,02,J,68,930
2023,0,000,13,3000,02,J,70,973
2023,0,000,13,3000,02,J,73,1038
2023,0,000,13,3010,02,J,12,166
2023,0,000,13,3010,02,J,32,437
2023,0,000,13,3010,02,J,39,567
2023,0,000,13,3010,02,J,59,817
2023,0,000,13,3010,02,J,71,918
2023,0,000,13,3020,02,J,14,189
2023,0,000,13,3020,02,J,29,401
2023,0,000,13,3020,02,J,46,630
2023,0,000,13,3110,13,J,12,163
2023,0,000,13,3110,13,J,16,221
2023,0,000,13,3110,13,J,36,506
2023,0,000,13,3110,13,J,37,475
2023,0,000,13,3110,13,J,4,49
2023,0,000,13,3110,13,J,4,64
2023,0,000,13,3110,13,J,51,702
2023,0,000,13,3110,13,J,72,956
2023,0,000,13,3120,07,J,108,1403
2023,0,000,13,3120,07,J,15,182
2023,0,000,13,3120,07,J,18,206
2023,0,000,13,3120,07,J,18,208
2023,0,000,13,3120,07,J,33,439
2023,0,000,13,3130,13,J,14,190
2023,0,000,13,3130,13,J,31,397
2023,0,000,13,3130,13,J,73,926
2023,0,000,13,3140,13,J,10,139
2023,0,000,13,3140,13,J,12,173
2023,0,000,13,3140,13,J,13,173
2023,0,000,13,3140,13,J,27,383
2023,0,000,13,3140,13,J,6,98
2023,0,000,13,3140,13,J,74,976
2023,0,000,13,3140,13,J,8,115
2023,0,000,13,3140,13,J,9,134
2023,0,000,13,3150,13,J,15,185
2023,0,000,13,3150,13,J,30,398
2023,0,000,13,3150,13,J,32,390
2023,0,000,13,4000,03,J,121,1548
2023,0,000,13,4000,03,J,134,1854
2023,0,000,13,4000,03,J,18,252
2023,0,000,13,4000,03,J,30,416
2023,0,000,13,4000,03,J,5,76
2023,0,000,13,4000,03,J,50,679
2023,0,000,13,4000,03,J,62,780
2023,0,000,13,4010,03,J,11,150
2023,0,000,13,4010,03,J,17,221
2023,0,000,13,4010,03,J,27,375
2023,0,000,13,4010,03,J,4,51
2023,0,000,13,4010,03,J,45,608
2023,0,000,13,4010,03,J,9,113
2023,0,000,13,4010,03,J,9,137
2023,0,000,13,4010,03,J,99,1310
2023,0,000,13,4110,12,J,10,121
2023,0,000,13,4110,12,J,14,179
2023,0,000,13,4110,12,J,2,30
2023,0,000,13,4110,12,J,32,418
2023,0,000,13,4110,12,J,41,553
2023,0,000,13,4110,12,J,58,788
2023,0,000,13,4120,12,J,24,330
2023,0,000,13,4120,12,J,63,821
2023,0,000,13,4130,12,J,13,192
2023,0,000,13,4130,12,J,22,290
2023,0,000,13,4130,12,J,22,301
2023,0,000,13,4130,12,J,9,129
2023,0,000,13,4140,12,J,18,237
2023,0,000,13,4140,12,J,27,364
2023,0,000,13,4140,12,J,4,58
2023,0,000,13,4140,12,J,7,100
2023,0,000,13,4140,12,J,7,106
2023,0,000,13,5000,04,J,11,134
2023,0,000,13,5000,04,J,2,33
2023,0,000,13,5000,04,J,22,298
2023,0,000,13,5000,04,J,33,412
2023,0,000,13,5000,04,J,85,1155
2023,0,000,13,5000,04,J,92,1268
2023,0,000,13,5010,04,J,110,1459
2023,0,000,13,5010,04,J,14,191
2023,0,000,13,5010,04,J,29,391
2023,0,000,13,5010,04,J,67,837
2023,0,000,13,5110,09,J,111,1479
2023,0,000,13,5110,09,J,21,282
2023,0,000,13,5110,09,J,31,424
2023,0,000,13,5110,09,J,32,379
2023,0,000,13,5110,09,J,40,518
2023,0,000,13,5110,09,J,41,513
2023,0,000,13,5110,09,J,42,593
2023,0,000,13,5110,09,J,60,758
2023,0,000,13,5120,09,J,121,1615
2023,0,000,13,5120,09,J,24,309
2023,0,000,13,5130,09,J,15,210
2023,0,000,13,5130,09,J,18,254
2023,0,000,13,5130,09,J,34,442
2023,0,000,13,5130,09,J,44,594
2023,0,000,13,5130,09,J,47,617
2023,0,000,13,5130,09,J,81,1095
2023,0,000,13,5140,09,J,13,169
2023,0,000,13,5140,09,J,29,351
2023,0,000,13,5140,09,J,62,851
2023,0,000,13,5160,09,J,108,1430
2023,0,000,13,5160,09,J,13,174
2023,0,000,13,5160,09,J,20,254
2023,0,000,13,5160,09,J,22,263
2023,0,000,13,5160,09,J,22,309
2023,0,000,13,5160,09,J,25,329
2023,0,000,13,5160,09,J,4,56
2023,0,000,13,5160,09,J,7,94
2023,0,000,13,5170,09,J,17,237
2023,0,000,13,5170,09,J,44,597
2023,0,000,13,5170,09,J,9,125
2023,0,000,13,5180,09,J,27,368
2023,0,000,13,5180,09,J,36,512
2023,0,000,13,5180,09,J,46,612
2023,0,000,13,5180,09,J,49,650
2023,0,000,13,6000,05,J,11,142
2023,0,000,13,6000,05,J,119,1595
2023,0,000,13,6000,05,J,13,181
2023,0,000,13,6000,05,J,23,297
2023,0,000,13,6000,05,J,36,469
2023,0,000,13,6000,05,J,4,43
2023,0,000,13,6000,05,J,5,67
2023,0,000,13,6000,05,J,7,91
2023,0,000,13,6000,05,J,8,113
2023,0,000,13,6000,05,J,80,1080
2023,0,000,13,6000,05,J,83,1091
2023,0,000,13,6000,05,J,9,121
2023,0,000,13,6000,05,J,9,129
2023,0,000,13,6110,14,J,104,1344
2023,0,000,13,6110,14,J,23,285
2023,0,000,13,6110,14,J,23,324
2023,0,000,13,6110,14,J,49,658
2023,0,000,13,6110,14,J,5,79
2023,0,000,13,6110,14,J,6,70
2023,0,000,13,6110,14,J,6,80
2023,0,000,13,6110,14,J,7,107
2023,0,000,13,6110,14,J,8,103
