"기준년","대업종","중업종","규모","지방관서","지역","공사규모","사업장수","근로자수"
2022,0,000,11,7000,06,J,27,45
2022,0,000,11,7000,06,J,3,9
2022,0,000,11,7000,06,J,44,87
2022,0,000,11,7000,06,J,55,98
2022,0,000,11,7000,06,J,6,7
2022,0,000,11,7110,10,J,11,28
2022,0,000,11,7110,10,J,15,28
2022,0,000,11,7110,10,J,15,30
2022,0,000,11,7110,10,J,17,40
2022,0,000,11,7110,10,J,32,70
2022,0,000,11,7110,10,J,37,76
2022,0,000,11,7110,10,J,53,101
2022,0,000,11,7110,10,J,56,107
2022,0,000,11,7110,10,J,7,10
2022,0,000,11,7110,10,J,9,25
2022,0,000,11,7120,10,J,20,41
2022,0,000,11,7120,10,J,23,43
2022,0,000,11,7120,10,J,4,7
2022,0,000,11,7120,10,J,60,125
2022,0,000,11,7210,11,J,22,32
2022,0,000,11,7210,11,J,22,46
2022,0,000,11,7210,11,J,43,73
2022,0,000,11,7210,11,J,50,100
2022,0,000,11,7210,11,J,51,94
2022,0,000,11,7220,11,J,20,42
2022,0,000,11,7220,11,J,22,47
2022,0,000,11,7220,11,J,30,75
2022,0,000,11,7220,11,J,37,79
2022,0,000,11,7220,11,J,48,92
2022,0,000,11,7230,11,J,20,37
2022,0,000,11,7230,11,J,64,127
2022,0,000,12,2000,01,J,118,810
2022,0,000,12,2000,01,J,171,1211
2022,0,000,12,2000,01,J,181,1322
2022,0,000,12,2000,01,J,49,369
2022,0,000,12,2010,01,J,416,2875
2022,0,000,12,2020,01,J,114,816
2022,0,000,12,2020,01,J,43,305
2022,0,000,12,2020,01,J,48,349
2022,0,000,12,2020,01,J,51,400
2022,0,000,12,2030,01,J,25,186
2022,0,000,12,2030,01,J,40,268
2022,0,000,12,2030,01,J,50,339
2022,0,000,12,2030,01,J,82,581
2022,0,000,12,2040,01,J,222,1466
2022,0,000,12,2040,01,J,46,346
2022,0,000,12,2040,01,J,60,424
2022,0,000,12,2050,01,J,19,158
2022,0,000,12,2050,01,J,28,204
2022,0,000,12,2050,01,J,30,211
2022,0,000,12,2050,01,J,32,246
2022,0,000,12,2050,01,J,59,432
2022,0,000,12,2060,01,J,35,256
2022,0,000,12,2060,01,J,42,281
2022,0,000,12,2060,01,J,51,343
2022,0,000,12,2060,01,J,62,433
2022,0,000,12,2070,09,J,10,72
2022,0,000,12,2070,09,J,21,131
2022,0,000,12,2070,09,J,3,20
2022,0,000,12,2070,09,J,33,230
2022,0,000,12,2070,09,J,45,341
2022,0,000,12,2070,09,J,7,40
2022,0,000,12,2070,09,J,73,503
2022,0,000,12,2070,09,J,9,68
2022,0,000,12,2110,08,J,1,7
2022,0,000,12,2110,08,J,2,14
2022,0,000,12,2110,08,J,4,27
2022,0,000,12,2110,08,J,5,39
2022,0,000,12,2110,08,J,54,369
2022,0,000,12,2110,08,J,7,50
2022,0,000,12,2120,08,J,10,71
2022,0,000,12,2120,08,J,9,65
2022,0,000,12,2130,08,J,19,128
2022,0,000,12,2130,08,J,19,129
2022,0,000,12,2130,08,J,48,323
2022,0,000,12,2130,08,J,5,33
2022,0,000,12,2130,08,J,6,40
2022,0,000,12,2140,08,J,6,48
2022,0,000,12,2140,08,J,60,416
2022,0,000,12,2150,08,J,13,80
2022,0,000,12,2150,08,J,2,10
2022,0,000,12,2150,08,J,7,53
2022,0,000,12,3000,02,J,111,750
2022,0,000,12,3000,02,J,16,117
2022,0,000,12,3000,02,J,18,124
2022,0,000,12,3000,02,J,37,250
2022,0,000,12,3000,02,J,37,262
2022,0,000,12,3000,02,J,47,304
2022,0,000,12,3000,02,J,50,348
2022,0,000,12,3000,02,J,61,409
2022,0,000,12,3010,02,J,17,119
2022,0,000,12,3010,02,J,26,198
2022,0,000,12,3010,02,J,34,254
2022,0,000,12,3010,02,J,37,283
2022,0,000,12,3010,02,J,55,394
2022,0,000,12,3020,02,J,26,195
2022,0,000,12,3020,02,J,32,220
2022,0,000,12,3020,02,J,35,255
2022,0,000,12,3110,13,J,11,71
2022,0,000,12,3110,13,J,13,93
2022,0,000,12,3110,13,J,23,162
2022,0,000,12,3110,13,J,24,155
2022,0,000,12,3110,13,J,39,259
2022,0,000,12,3110,13,J,4,25
2022,0,000,12,3110,13,J,44,299
2022,0,000,12,3110,13,J,48,317
2022,0,000,12,3120,07,J,27,185
2022,0,000,12,3120,07,J,29,172
2022,0,000,12,3120,07,J,29,190
2022,0,000,12,3120,07,J,32,193
2022,0,000,12,3120,07,J,94,643
2022,0,000,12,3130,13,J,16,111
2022,0,000,12,3130,13,J,41,279
2022,0,000,12,3130,13,J,63,433
2022,0,000,12,3140,13,J,11,79
2022,0,000,12,3140,13,J,12,78
2022,0,000,12,3140,13,J,16,103
2022,0,000,12,3140,13,J,17,112
2022,0,000,12,3140,13,J,30,204
2022,0,000,12,3140,13,J,7,42
2022,0,000,12,3140,13,J,8,57
2022,0,000,12,3140,13,J,86,574
2022,0,000,12,3150,13,J,11,75
2022,0,000,12,3150,13,J,31,205
2022,0,000,12,3150,13,J,36,256
2022,0,000,12,4000,03,J,116,806
2022,0,000,12,4000,03,J,125,904
2022,0,000,12,4000,03,J,19,133
2022,0,000,12,4000,03,J,3,19
2022,0,000,12,4000,03,J,49,306
2022,0,000,12,4000,03,J,68,500
2022,0,000,12,4000,03,J,73,512
2022,0,000,12,4000,03,J,8,60
2022,0,000,12,4010,03,J,11,76
2022,0,000,12,4010,03,J,13,92
2022,0,000,12,4010,03,J,34,240
2022,0,000,12,4010,03,J,35,234
2022,0,000,12,4010,03,J,40,293
2022,0,000,12,4010,03,J,5,33
2022,0,000,12,4010,03,J,90,658
2022,0,000,12,4110,12,J,4,28
2022,0,000,12,4110,12,J,5,30
2022,0,000,12,4110,12,J,51,335
2022,0,000,12,4110,12,J,53,363
2022,0,000,12,4110,12,J,74,500
2022,0,000,12,4110,12,J,9,58
2022,0,000,12,4120,12,J,34,226
2022,0,000,12,4120,12,J,68,468
2022,0,000,12,4130,12,J,13,93
2022,0,000,12,4130,12,J,2,16
2022,0,000,12,4130,12,J,20,138
2022,0,000,12,4130,12,J,27,179
2022,0,000,12,4140,12,J,11,77
2022,0,000,12,4140,12,J,12,83
2022,0,000,12,4140,12,J,2,18
2022,0,000,12,4140,12,J,38,273
2022,0,000,12,5000,04,J,14,107
2022,0,000,12,5000,04,J,26,186
2022,0,000,12,5000,04,J,33,238
2022,0,000,12,5000,04,J,50,338
2022,0,000,12,5000,04,J,59,413
2022,0,000,12,5000,04,J,9,53
2022,0,000,12,5010,04,J,11,81
2022,0,000,12,5010,04,J,13,90
2022,0,000,12,5010,04,J,33,245
2022,0,000,12,5010,04,J,60,436
2022,0,000,12,5110,09,J,19,135
2022,0,000,12,5110,09,J,19,144
2022,0,000,12,5110,09,J,20,144
2022,0,000,12,5110,09,J,22,171
2022,0,000,12,5110,09,J,26,204
2022,0,000,12,5110,09,J,30,214
2022,0,000,12,5110,09,J,45,322
2022,0,000,12,5110,09,J,65,476
2022,0,000,12,5120,09,J,34,236
2022,0,000,12,5120,09,J,99,708
2022,0,000,12,5130,09,J,22,151
2022,0,000,12,5130,09,J,22,159
2022,0,000,12,5130,09,J,23,158
2022,0,000,12,5130,09,J,30,219
2022,0,000,12,5130,09,J,55,409
2022,0,000,12,5130,09,J,9,64
2022,0,000,12,5140,09,J,14,102
2022,0,000,12,5140,09,J,34,240
2022,0,000,12,5140,09,J,51,319
2022,0,000,12,5160,09,J,13,90
2022,0,000,12,5160,09,J,16,113
2022,0,000,12,5160,09,J,17,121
2022,0,000,12,5160,09,J,18,132
2022,0,000,12,5160,09,J,22,142
2022,0,000,12,5160,09,J,23,152
2022,0,000,12,5160,09,J,8,53
2022,0,000,12,5160,09,J,95,665
2022,0,000,12,5170,09,J,11,70
2022,0,000,12,5170,09,J,51,379
2022,0,000,12,5170,09,J,8,58
2022,0,000,12,5180,09,J,40,277
2022,0,000,12,5180,09,J,42,289
2022,0,000,12,5180,09,J,45,317
2022,0,000,12,5180,09,J,59,406
2022,0,000,12,6000,05,J,10,63
2022,0,000,12,6000,05,J,107,785
2022,0,000,12,6000,05,J,12,78
2022,0,000,12,6000,05,J,15,104
2022,0,000,12,6000,05,J,36,263
2022,0,000,12,6000,05,J,5,33
2022,0,000,12,6000,05,J,5,35
2022,0,000,12,6000,05,J,7,46
2022,0,000,12,6000,05,J,7,51
2022,0,000,12,6000,05,J,72,465
2022,0,000,12,6000,05,J,76,533
2022,0,000,12,6000,05,J,77,549
2022,0,000,12,6000,05,J,8,59
2022,0,000,12,6110,14,J,10,68
2022,0,000,12,6110,14,J,10,77
2022,0,000,12,6110,14,J,129,829
2022,0,000,12,6110,14,J,17,111
2022,0,000,12,6110,14,J,19,135
2022,0,000,12,6110,14,J,27,179
2022,0,000,12,6110,14,J,4,29
2022,0,000,12,6110,14,J,60,417
2022,0,000,12,6110,14,J,7,49
2022,0,000,12,6110,14,J,8,49
2022,0,000,12,6120,14,J,13,99
2022,0,000,12,6120,14,J,61,426
2022,0,000,12,6130,14,J,10,74
2022,0,000,12,6130,14,J,13,87
2022,0,000,12,6130,14,J,55,374
2022,0,000,12,6210,15,J,10,60
2022,0,000,12,6210,15,J,10,65
2022,0,000,12,6210,15,J,12,78
2022,0,000,12,6210,15,J,18,123
2022,0,000,12,6210,15,J,4,29
2022,0,000,12,6210,15,J,44,309
2022,0,000,12,6210,15,J,5,33
2022,0,000,12,6210,15,J,7,44
2022,0,000,12,6210,15,J,7,47
2022,0,000,12,6220,15,J,17,119
2022,0,000,12,6220,15,J,33,236
2022,0,000,12,6220,15,J,34,207
2022,0,000,12,6220,15,J,50,334
2022,0,000,12,6220,15,J,77,541
2022,0,000,12,6310,16,J,109,784
2022,0,000,12,6310,16,J,65,432
2022,0,000,12,7000,06,J,104,706
2022,0,000,12,7000,06,J,12,91
2022,0,000,12,7000,06,J,20,139
2022,0,000,12,7000,06,J,22,137
2022,0,000,12,7000,06,J,33,235
2022,0,000,12,7000,06,J,43,315
2022,0,000,12,7000,06,J,52,337
2022,0,000,12,7000,06,J,53,357
2022,0,000,12,7000,06,J,8,55
2022,0,000,12,7000,06,J,92,611
2022,0,000,12,7110,10,J,11,65
2022,0,000,12,7110,10,J,11,69
2022,0,000,12,7110,10,J,11,72
2022,0,000,12,7110,10,J,11,74
2022,0,000,12,7110,10,J,12,85
2022,0,000,12,7110,10,J,28,193
2022,0,000,12,7110,10,J,40,288
2022,0,000,12,7110,10,J,5,34
2022,0,000,12,7110,10,J,53,403
2022,0,000,12,7110,10,J,6,36
2022,0,000,12,7120,10,J,25,166
2022,0,000,12,7120,10,J,27,172
2022,0,000,12,7120,10,J,29,197
2022,0,000,12,7120,10,J,4,29
2022,0,000,12,7210,11,J,13,90
2022,0,000,12,7210,11,J,17,121
2022,0,000,12,7210,11,J,23,153
2022,0,000,12,7210,11,J,42,289
2022,0,000,12,7210,11,J,44,312
2022,0,000,12,7220,11,J,21,131
2022,0,000,12,7220,11,J,26,169
2022,0,000,12,7220,11,J,29,192
2022,0,000,12,7220,11,J,41,270
2022,0,000,12,7220,11,J,5,31
2022,0,000,12,7230,11,J,24,144
2022,0,000,12,7230,11,J,43,294
2022,0,000,13,2000,01,J,122,1668
2022,0,000,13,2000,01,J,188,2537
2022,0,000,13,2000,01,J,275,3772
2022,0,000,13,2000,01,J,370,5029
2022,0,000,13,2010,01,J,684,9111
2022,0,000,13,2020,01,J,100,1290
2022,0,000,13,2020,01,J,183,2397
2022,0,000,13,2020,01,J,59,780
2022,0,000,13,2020,01,J,76,983
2022,0,000,13,2030,01,J,121,1663
2022,0,000,13,2030,01,J,50,692
2022,0,000,13,2030,01,J,79,1111
2022,0,000,13,2030,01,J,80,1115
2022,0,000,13,2040,01,J,285,3902
2022,0,000,13,2040,01,J,81,1075
2022,0,000,13,2040,01,J,94,1276
2022,0,000,13,2050,01,J,34,438
2022,0,000,13,2050,01,J,46,609
2022,0,000,13,2050,01,J,54,726
2022,0,000,13,2050,01,J,81,1073
2022,0,000,13,2050,01,J,85,1042
2022,0,000,13,2060,01,J,40,530
2022,0,000,13,2060,01,J,66,869
2022,0,000,13,2060,01,J,87,1168
2022,0,000,13,2060,01,J,95,1309
2022,0,000,13,2070,09,J,16,238
2022,0,000,13,2070,09,J,17,220
2022,0,000,13,2070,09,J,30,375
2022,0,000,13,2070,09,J,47,594
2022,0,000,13,2070,09,J,5,79
2022,0,000,13,2070,09,J,55,708
2022,0,000,13,2070,09,J,6,81
2022,0,000,13,2070,09,J,9,136
2022,0,000,13,2110,08,J,1,12
2022,0,000,13,2110,08,J,5,78
2022,0,000,13,2110,08,J,6,86
2022,0,000,13,2110,08,J,60,756
2022,0,000,13,2110,08,J,7,109
2022,0,000,13,2110,08,J,9,115
2022,0,000,13,2120,08,J,8,110
2022,0,000,13,2120,08,J,8,99
2022,0,000,13,2130,08,J,15,203
2022,0,000,13,2130,08,J,19,243
2022,0,000,13,2130,08,J,55,699
2022,0,000,13,2130,08,J,6,75
2022,0,000,13,2130,08,J,6,88
2022,0,000,13,2140,08,J,5,70
2022,0,000,13,2140,08,J,67,870
2022,0,000,13,2150,08,J,3,46
2022,0,000,13,2150,08,J,5,63
2022,0,000,13,2150,08,J,9,121
2022,0,000,13,3000,02,J,159,2153
2022,0,000,13,3000,02,J,18,256
2022,0,000,13,3000,02,J,18,271
2022,0,000,13,3000,02,J,27,378
2022,0,000,13,3000,02,J,51,678
2022,0,000,13,3000,02,J,69,950
2022,0,000,13,3000,02,J,70,980
2022,0,000,13,3000,02,J,75,1064
2022,0,000,13,3010,02,J,12,165
2022,0,000,13,3010,02,J,32,438
2022,0,000,13,3010,02,J,39,565
2022,0,000,13,3010,02,J,61,842
2022,0,000,13,3010,02,J,72,929
2022,0,000,13,3020,02,J,14,184
2022,0,000,13,3020,02,J,27,374
2022,0,000,13,3020,02,J,45,616
2022,0,000,13,3110,13,J,13,177
2022,0,000,13,3110,13,J,17,237
2022,0,000,13,3110,13,J,3,37
2022,0,000,13,3110,13,J,35,444
2022,0,000,13,3110,13,J,36,505
2022,0,000,13,3110,13,J,53,736
2022,0,000,13,3110,13,J,6,92
2022,0,000,13,3110,13,J,71,947
2022,0,000,13,3120,07,J,110,1428
2022,0,000,13,3120,07,J,16,200
2022,0,000,13,3120,07,J,18,206
2022,0,000,13,3120,07,J,18,208
2022,0,000,13,3120,07,J,33,436
2022,0,000,13,3130,13,J,15,200
2022,0,000,13,3130,13,J,34,435
2022,0,000,13,3130,13,J,72,907
2022,0,000,13,3140,13,J,10,139
2022,0,000,13,3140,13,J,12,173
2022,0,000,13,3140,13,J,13,173
2022,0,000,13,3140,13,J,26,368
2022,0,000,13,3140,13,J,6,97
2022,0,000,13,3140,13,J,7,101
2022,0,000,13,3140,13,J,72,948
2022,0,000,13,3140,13,J,9,134
2022,0,000,13,3150,13,J,15,185
2022,0,000,13,3150,13,J,32,396
2022,0,000,13,3150,13,J,32,429
2022,0,000,13,4000,03,J,116,1488
2022,0,000,13,4000,03,J,130,1813
2022,0,000,13,4000,03,J,18,252
2022,0,000,13,4000,03,J,30,418
2022,0,000,13,4000,03,J,48,652
2022,0,000,13,4000,03,J,6,85
2022,0,000,13,4000,03,J,60,755
2022,0,000,13,4000,03,J,8,118
2022,0,000,13,4010,03,J,101,1350
2022,0,000,13,4010,03,J,11,150
2022,0,000,13,4010,03,J,17,222
2022,0,000,13,4010,03,J,23,318
2022,0,000,13,4010,03,J,4,51
2022,0,000,13,4010,03,J,41,550
2022,0,000,13,4010,03,J,9,113
2022,0,000,13,4110,12,J,12,156
2022,0,000,13,4110,12,J,2,30
2022,0,000,13,4110,12,J,32,406
2022,0,000,13,4110,12,J,41,548
2022,0,000,13,4110,12,J,56,762
2022,0,000,13,4110,12,J,9,111
2022,0,000,13,4120,12,J,25,353
2022,0,000,13,4120,12,J,65,851
2022,0,000,13,4130,12,J,11,162
2022,0,000,13,4130,12,J,22,290
2022,0,000,13,4130,12,J,24,335
2022,0,000,13,4130,12,J,8,111
2022,0,000,13,4140,12,J,18,232
2022,0,000,13,4140,12,J,26,347
2022,0,000,13,4140,12,J,6,86
2022,0,000,13,4140,12,J,8,108
2022,0,000,13,4140,12,J,8,116
2022,0,000,13,5000,04,J,2,32
2022,0,000,13,5000,04,J,21,288
2022,0,000,13,5000,04,J,32,401
2022,0,000,13,5000,04,J,86,1173
2022,0,000,13,5000,04,J,9,111
2022,0,000,13,5000,04,J,92,1266
2022,0,000,13,5010,04,J,104,1370
2022,0,000,13,5010,04,J,15,200
2022,0,000,13,5010,04,J,30,408
2022,0,000,13,5010,04,J,65,817
2022,0,000,13,5110,09,J,112,1501
2022,0,000,13,5110,09,J,21,282
2022,0,000,13,5110,09,J,32,379
2022,0,000,13,5110,09,J,32,435
2022,0,000,13,5110,09,J,38,533
2022,0,000,13,5110,09,J,39,483
2022,0,000,13,5110,09,J,39,498
2022,0,000,13,5110,09,J,62,799
2022,0,000,13,5120,09,J,121,1604
2022,0,000,13,5120,09,J,21,274
2022,0,000,13,5130,09,J,15,210
2022,0,000,13,5130,09,J,17,236
2022,0,000,13,5130,09,J,34,451
2022,0,000,13,5130,09,J,43,579
2022,0,000,13,5130,09,J,53,707
2022,0,000,13,5130,09,J,80,1063
2022,0,000,13,5140,09,J,12,156
2022,0,000,13,5140,09,J,29,351
2022,0,000,13,5140,09,J,65,889
2022,0,000,13,5160,09,J,111,1454
2022,0,000,13,5160,09,J,13,183
2022,0,000,13,5160,09,J,20,230
2022,0,000,13,5160,09,J,20,255
2022,0,000,13,5160,09,J,24,341
2022,0,000,13,5160,09,J,25,319
2022,0,000,13,5160,09,J,6,84
2022,0,000,13,5160,09,J,8,116
2022,0,000,13,5170,09,J,17,231
2022,0,000,13,5170,09,J,51,688
2022,0,000,13,5170,09,J,9,125
2022,0,000,13,5180,09,J,25,342
2022,0,000,13,5180,09,J,35,498
2022,0,000,13,5180,09,J,45,593
2022,0,000,13,5180,09,J,46,610
2022,0,000,13,6000,05,J,10,146
2022,0,000,13,6000,05,J,115,1561
2022,0,000,13,6000,05,J,12,161
2022,0,000,13,6000,05,J,12,171
2022,0,000,13,6000,05,J,13,181
2022,0,000,13,6000,05,J,22,288
2022,0,000,13,6000,05,J,37,474
2022,0,000,13,6000,05,J,4,43
2022,0,000,13,6000,05,J,5,68
2022,0,000,13,6000,05,J,79,1065
2022,0,000,13,6000,05,J,8,113
2022,0,000,13,6000,05,J,83,1080
2022,0,000,13,6000,05,J,9,125
2022,0,000,13,6110,14,J,10,131
2022,0,000,13,6110,14,J,107,1377
2022,0,000,13,6110,14,J,23,286
2022,0,000,13,6110,14,J,24,334
2022,0,000,13,6110,14,J,49,655
2022,0,000,13,6110,14,J,6,70
2022,0,000,13,6110,14,J,6,87
2022,0,000,13,6110,14,J,6,95
