"기준년","대업종","중업종","규모","지방관서","지역","공사규모","사업장수","근로자수"
2021,0,000,11,4110,12,J,58,119
2021,0,000,11,4110,12,J,74,140
2021,0,000,11,4120,12,J,44,88
2021,0,000,11,4120,12,J,99,196
2021,0,000,11,4130,12,J,10,20
2021,0,000,11,4130,12,J,23,44
2021,0,000,11,4130,12,J,24,41
2021,0,000,11,4130,12,J,38,81
2021,0,000,11,4140,12,J,14,31
2021,0,000,11,4140,12,J,15,30
2021,0,000,11,4140,12,J,3,8
2021,0,000,11,4140,12,J,60,128
2021,0,000,11,4140,12,J,7,18
2021,0,000,11,5000,04,J,1,3
2021,0,000,11,5000,04,J,10,16
2021,0,000,11,5000,04,J,104,169
2021,0,000,11,5000,04,J,165,247
2021,0,000,11,5000,04,J,20,37
2021,0,000,11,5000,04,J,62,101
2021,0,000,11,5010,04,J,141,271
2021,0,000,11,5010,04,J,37,52
2021,0,000,11,5010,04,J,45,91
2021,0,000,11,5010,04,J,8,21
2021,0,000,11,5110,09,J,115,192
2021,0,000,11,5110,09,J,19,31
2021,0,000,11,5110,09,J,23,38
2021,0,000,11,5110,09,J,27,54
2021,0,000,11,5110,09,J,52,94
2021,0,000,11,5110,09,J,58,91
2021,0,000,11,5110,09,J,60,98
2021,0,000,11,5110,09,J,81,112
2021,0,000,11,5120,09,J,239,375
2021,0,000,11,5120,09,J,61,89
2021,0,000,11,5130,09,J,10,14
2021,0,000,11,5130,09,J,11,19
2021,0,000,11,5130,09,J,130,223
2021,0,000,11,5130,09,J,24,50
2021,0,000,11,5130,09,J,56,104
2021,0,000,11,5130,09,J,74,138
2021,0,000,11,5140,09,J,140,257
2021,0,000,11,5140,09,J,16,22
2021,0,000,11,5140,09,J,53,122
2021,0,000,11,5160,09,J,10,10
2021,0,000,11,5160,09,J,14,15
2021,0,000,11,5160,09,J,172,270
2021,0,000,11,5160,09,J,24,34
2021,0,000,11,5160,09,J,27,45
2021,0,000,11,5160,09,J,29,41
2021,0,000,11,5160,09,J,36,73
2021,0,000,11,5160,09,J,58,99
2021,0,000,11,5170,09,J,11,21
2021,0,000,11,5170,09,J,2,4
2021,0,000,11,5170,09,J,23,37
2021,0,000,11,5170,09,J,76,109
2021,0,000,11,5180,09,J,117,167
2021,0,000,11,5180,09,J,54,91
2021,0,000,11,5180,09,J,56,84
2021,0,000,11,5180,09,J,58,86
2021,0,000,11,6000,05,J,11,19
2021,0,000,11,6000,05,J,11,19
2021,0,000,11,6000,05,J,196,319
2021,0,000,11,6000,05,J,24,58
2021,0,000,11,6000,05,J,28,46
2021,0,000,11,6000,05,J,3,2
2021,0,000,11,6000,05,J,32,44
2021,0,000,11,6000,05,J,4,8
2021,0,000,11,6000,05,J,6,9
2021,0,000,11,6000,05,J,71,120
2021,0,000,11,6000,05,J,8,16
2021,0,000,11,6000,05,J,8,19
2021,0,000,11,6000,05,J,93,169
2021,0,000,11,6110,14,J,10,29
2021,0,000,11,6110,14,J,15,36
2021,0,000,11,6110,14,J,151,275
2021,0,000,11,6110,14,J,29,68
2021,0,000,11,6110,14,J,6,13
2021,0,000,11,6110,14,J,7,22
2021,0,000,11,6110,14,J,7,23
2021,0,000,11,6110,14,J,8,19
2021,0,000,11,6110,14,J,81,189
2021,0,000,11,6110,14,J,9,31
2021,0,000,11,6120,14,J,68,144
2021,0,000,11,6120,14,J,7,12
2021,0,000,11,6130,14,J,10,19
2021,0,000,11,6130,14,J,16,40
2021,0,000,11,6130,14,J,74,174
2021,0,000,11,6210,15,J,13,25
2021,0,000,11,6210,15,J,13,36
2021,0,000,11,6210,15,J,14,25
2021,0,000,11,6210,15,J,20,29
2021,0,000,11,6210,15,J,25,31
2021,0,000,11,6210,15,J,4,8
2021,0,000,11,6210,15,J,7,8
2021,0,000,11,6210,15,J,9,26
2021,0,000,11,6210,15,J,96,97
2021,0,000,11,6220,15,J,10,25
2021,0,000,11,6220,15,J,27,59
2021,0,000,11,6220,15,J,60,122
2021,0,000,11,6220,15,J,74,150
2021,0,000,11,6220,15,J,9,20
2021,0,000,11,6310,16,J,160,310
2021,0,000,11,6310,16,J,36,75
2021,0,000,11,7000,06,J,104,199
2021,0,000,11,7000,06,J,18,35
2021,0,000,11,7000,06,J,19,35
2021,0,000,11,7000,06,J,22,48
2021,0,000,11,7000,06,J,25,44
2021,0,000,11,7000,06,J,252,405
2021,0,000,11,7000,06,J,3,6
2021,0,000,11,7000,06,J,43,81
2021,0,000,11,7000,06,J,53,91
2021,0,000,11,7000,06,J,6,7
2021,0,000,11,7110,10,J,11,28
2021,0,000,11,7110,10,J,14,25
2021,0,000,11,7110,10,J,15,28
2021,0,000,11,7110,10,J,17,40
2021,0,000,11,7110,10,J,32,62
2021,0,000,11,7110,10,J,36,73
2021,0,000,11,7110,10,J,54,106
2021,0,000,11,7110,10,J,63,109
2021,0,000,11,7110,10,J,8,11
2021,0,000,11,7110,10,J,9,25
2021,0,000,11,7120,10,J,21,42
2021,0,000,11,7120,10,J,24,46
2021,0,000,11,7120,10,J,4,7
2021,0,000,11,7120,10,J,60,128
2021,0,000,11,7210,11,J,21,44
2021,0,000,11,7210,11,J,23,35
2021,0,000,11,7210,11,J,37,66
2021,0,000,11,7210,11,J,53,89
2021,0,000,11,7210,11,J,53,98
2021,0,000,11,7220,11,J,20,43
2021,0,000,11,7220,11,J,23,53
2021,0,000,11,7220,11,J,30,75
2021,0,000,11,7220,11,J,35,71
2021,0,000,11,7220,11,J,48,89
2021,0,000,11,7230,11,J,20,37
2021,0,000,11,7230,11,J,64,128
2021,0,000,12,2000,01,J,117,813
2021,0,000,12,2000,01,J,163,1210
2021,0,000,12,2000,01,J,169,1185
2021,0,000,12,2000,01,J,47,355
2021,0,000,12,2010,01,J,399,2765
2021,0,000,12,2020,01,J,114,808
2021,0,000,12,2020,01,J,40,284
2021,0,000,12,2020,01,J,48,336
2021,0,000,12,2020,01,J,50,389
2021,0,000,12,2030,01,J,23,174
2021,0,000,12,2030,01,J,38,254
2021,0,000,12,2030,01,J,51,345
2021,0,000,12,2030,01,J,83,583
2021,0,000,12,2040,01,J,230,1545
2021,0,000,12,2040,01,J,46,345
2021,0,000,12,2040,01,J,56,401
2021,0,000,12,2050,01,J,19,158
2021,0,000,12,2050,01,J,26,195
2021,0,000,12,2050,01,J,31,217
2021,0,000,12,2050,01,J,35,266
2021,0,000,12,2050,01,J,57,416
2021,0,000,12,2060,01,J,34,232
2021,0,000,12,2060,01,J,39,288
2021,0,000,12,2060,01,J,54,362
2021,0,000,12,2060,01,J,62,429
2021,0,000,12,2070,09,J,11,78
2021,0,000,12,2070,09,J,20,124
2021,0,000,12,2070,09,J,33,230
2021,0,000,12,2070,09,J,4,25
2021,0,000,12,2070,09,J,47,352
2021,0,000,12,2070,09,J,7,40
2021,0,000,12,2070,09,J,73,504
2021,0,000,12,2070,09,J,9,68
2021,0,000,12,2110,08,J,1,7
2021,0,000,12,2110,08,J,2,14
2021,0,000,12,2110,08,J,4,27
2021,0,000,12,2110,08,J,59,406
2021,0,000,12,2110,08,J,6,45
2021,0,000,12,2110,08,J,7,50
2021,0,000,12,2120,08,J,11,77
2021,0,000,12,2120,08,J,8,56
2021,0,000,12,2130,08,J,17,119
2021,0,000,12,2130,08,J,19,128
2021,0,000,12,2130,08,J,4,25
2021,0,000,12,2130,08,J,47,319
2021,0,000,12,2130,08,J,6,43
2021,0,000,12,2140,08,J,6,47
2021,0,000,12,2140,08,J,62,430
2021,0,000,12,2150,08,J,14,88
2021,0,000,12,2150,08,J,2,10
2021,0,000,12,2150,08,J,8,58
2021,0,000,12,3000,02,J,106,723
2021,0,000,12,3000,02,J,15,108
2021,0,000,12,3000,02,J,18,122
2021,0,000,12,3000,02,J,38,257
2021,0,000,12,3000,02,J,38,263
2021,0,000,12,3000,02,J,48,311
2021,0,000,12,3000,02,J,49,339
2021,0,000,12,3000,02,J,63,419
2021,0,000,12,3010,02,J,18,123
2021,0,000,12,3010,02,J,25,190
2021,0,000,12,3010,02,J,35,266
2021,0,000,12,3010,02,J,36,277
2021,0,000,12,3010,02,J,53,387
2021,0,000,12,3020,02,J,26,195
2021,0,000,12,3020,02,J,32,220
2021,0,000,12,3020,02,J,35,252
2021,0,000,12,3110,13,J,11,72
2021,0,000,12,3110,13,J,14,102
2021,0,000,12,3110,13,J,24,157
2021,0,000,12,3110,13,J,24,170
2021,0,000,12,3110,13,J,3,19
2021,0,000,12,3110,13,J,38,252
2021,0,000,12,3110,13,J,44,299
2021,0,000,12,3110,13,J,50,327
2021,0,000,12,3120,07,J,26,175
2021,0,000,12,3120,07,J,29,190
2021,0,000,12,3120,07,J,30,177
2021,0,000,12,3120,07,J,30,179
2021,0,000,12,3120,07,J,95,648
2021,0,000,12,3130,13,J,16,111
2021,0,000,12,3130,13,J,42,288
2021,0,000,12,3130,13,J,63,431
2021,0,000,12,3140,13,J,12,80
2021,0,000,12,3140,13,J,12,88
2021,0,000,12,3140,13,J,16,103
2021,0,000,12,3140,13,J,17,112
2021,0,000,12,3140,13,J,31,211
2021,0,000,12,3140,13,J,7,42
2021,0,000,12,3140,13,J,8,57
2021,0,000,12,3140,13,J,87,575
2021,0,000,12,3150,13,J,10,66
2021,0,000,12,3150,13,J,31,205
2021,0,000,12,3150,13,J,35,249
2021,0,000,12,4000,03,J,110,755
2021,0,000,12,4000,03,J,121,881
2021,0,000,12,4000,03,J,19,133
2021,0,000,12,4000,03,J,2,14
2021,0,000,12,4000,03,J,49,309
2021,0,000,12,4000,03,J,64,477
2021,0,000,12,4000,03,J,72,506
2021,0,000,12,4000,03,J,8,60
2021,0,000,12,4010,03,J,11,76
2021,0,000,12,4010,03,J,13,93
2021,0,000,12,4010,03,J,36,238
2021,0,000,12,4010,03,J,36,256
2021,0,000,12,4010,03,J,39,281
2021,0,000,12,4010,03,J,5,33
2021,0,000,12,4010,03,J,90,664
2021,0,000,12,4110,12,J,10,68
2021,0,000,12,4110,12,J,4,26
2021,0,000,12,4110,12,J,49,322
2021,0,000,12,4110,12,J,5,30
2021,0,000,12,4110,12,J,53,363
2021,0,000,12,4110,12,J,73,494
2021,0,000,12,4120,12,J,33,222
2021,0,000,12,4120,12,J,67,463
2021,0,000,12,4130,12,J,14,102
2021,0,000,12,4130,12,J,18,124
2021,0,000,12,4130,12,J,2,16
2021,0,000,12,4130,12,J,27,181
2021,0,000,12,4140,12,J,12,87
2021,0,000,12,4140,12,J,13,89
2021,0,000,12,4140,12,J,36,268
2021,0,000,12,4140,12,J,4,36
2021,0,000,12,5000,04,J,14,104
2021,0,000,12,5000,04,J,25,179
2021,0,000,12,5000,04,J,30,217
2021,0,000,12,5000,04,J,42,287
2021,0,000,12,5000,04,J,68,474
2021,0,000,12,5000,04,J,9,53
2021,0,000,12,5010,04,J,13,96
2021,0,000,12,5010,04,J,14,99
2021,0,000,12,5010,04,J,35,261
2021,0,000,12,5010,04,J,66,464
2021,0,000,12,5110,09,J,19,139
2021,0,000,12,5110,09,J,21,151
2021,0,000,12,5110,09,J,22,168
2021,0,000,12,5110,09,J,22,168
2021,0,000,12,5110,09,J,24,187
2021,0,000,12,5110,09,J,31,215
2021,0,000,12,5110,09,J,49,345
2021,0,000,12,5110,09,J,53,393
2021,0,000,12,5120,09,J,33,231
2021,0,000,12,5120,09,J,97,699
2021,0,000,12,5130,09,J,22,151
2021,0,000,12,5130,09,J,22,158
2021,0,000,12,5130,09,J,25,171
2021,0,000,12,5130,09,J,28,209
2021,0,000,12,5130,09,J,51,376
2021,0,000,12,5130,09,J,8,54
2021,0,000,12,5140,09,J,13,94
2021,0,000,12,5140,09,J,32,230
2021,0,000,12,5140,09,J,52,328
2021,0,000,12,5160,09,J,15,106
2021,0,000,12,5160,09,J,15,107
2021,0,000,12,5160,09,J,17,119
2021,0,000,12,5160,09,J,18,133
2021,0,000,12,5160,09,J,23,146
2021,0,000,12,5160,09,J,24,155
2021,0,000,12,5160,09,J,7,47
2021,0,000,12,5160,09,J,91,642
2021,0,000,12,5170,09,J,10,65
2021,0,000,12,5170,09,J,49,365
2021,0,000,12,5170,09,J,6,48
2021,0,000,12,5180,09,J,37,252
2021,0,000,12,5180,09,J,41,284
2021,0,000,12,5180,09,J,46,325
2021,0,000,12,5180,09,J,55,380
2021,0,000,12,6000,05,J,10,63
2021,0,000,12,6000,05,J,109,808
2021,0,000,12,6000,05,J,14,90
2021,0,000,12,6000,05,J,15,103
2021,0,000,12,6000,05,J,34,244
2021,0,000,12,6000,05,J,5,33
2021,0,000,12,6000,05,J,5,35
2021,0,000,12,6000,05,J,7,50
2021,0,000,12,6000,05,J,7,51
2021,0,000,12,6000,05,J,73,470
2021,0,000,12,6000,05,J,75,518
2021,0,000,12,6000,05,J,80,570
2021,0,000,12,6000,05,J,9,66
2021,0,000,12,6110,14,J,10,78
2021,0,000,12,6110,14,J,130,836
2021,0,000,12,6110,14,J,15,101
2021,0,000,12,6110,14,J,19,135
2021,0,000,12,6110,14,J,26,177
2021,0,000,12,6110,14,J,4,27
2021,0,000,12,6110,14,J,5,38
2021,0,000,12,6110,14,J,61,423
2021,0,000,12,6110,14,J,7,49
2021,0,000,12,6110,14,J,7,53
2021,0,000,12,6120,14,J,13,99
2021,0,000,12,6120,14,J,64,447
2021,0,000,12,6130,14,J,11,78
2021,0,000,12,6130,14,J,12,78
2021,0,000,12,6130,14,J,57,385
2021,0,000,12,6210,15,J,12,78
2021,0,000,12,6210,15,J,19,131
2021,0,000,12,6210,15,J,4,28
2021,0,000,12,6210,15,J,47,331
2021,0,000,12,6210,15,J,5,32
2021,0,000,12,6210,15,J,6,38
2021,0,000,12,6210,15,J,7,48
2021,0,000,12,6210,15,J,8,49
2021,0,000,12,6210,15,J,8,55
2021,0,000,12,6220,15,J,18,128
2021,0,000,12,6220,15,J,32,195
2021,0,000,12,6220,15,J,33,236
2021,0,000,12,6220,15,J,49,327
2021,0,000,12,6220,15,J,75,525
2021,0,000,12,6310,16,J,110,780
2021,0,000,12,6310,16,J,65,427
2021,0,000,12,7000,06,J,10,71
2021,0,000,12,7000,06,J,108,732
2021,0,000,12,7000,06,J,20,139
2021,0,000,12,7000,06,J,21,128
2021,0,000,12,7000,06,J,34,240
2021,0,000,12,7000,06,J,43,312
2021,0,000,12,7000,06,J,52,352
2021,0,000,12,7000,06,J,53,341
2021,0,000,12,7000,06,J,8,55
2021,0,000,12,7000,06,J,93,618
2021,0,000,12,7110,10,J,10,61
2021,0,000,12,7110,10,J,10,63
2021,0,000,12,7110,10,J,11,74
2021,0,000,12,7110,10,J,12,73
2021,0,000,12,7110,10,J,12,85
2021,0,000,12,7110,10,J,30,203
2021,0,000,12,7110,10,J,38,278
2021,0,000,12,7110,10,J,5,30
2021,0,000,12,7110,10,J,55,418
2021,0,000,12,7110,10,J,6,40
2021,0,000,12,7120,10,J,25,162
2021,0,000,12,7120,10,J,25,164
2021,0,000,12,7120,10,J,32,219
2021,0,000,12,7120,10,J,4,29
2021,0,000,12,7210,11,J,12,79
2021,0,000,12,7210,11,J,15,110
2021,0,000,12,7210,11,J,20,134
2021,0,000,12,7210,11,J,41,297
2021,0,000,12,7210,11,J,43,297
2021,0,000,12,7220,11,J,22,138
2021,0,000,12,7220,11,J,24,152
2021,0,000,12,7220,11,J,31,205
2021,0,000,12,7220,11,J,40,261
2021,0,000,12,7220,11,J,5,32
2021,0,000,12,7230,11,J,25,154
2021,0,000,12,7230,11,J,43,294
2021,0,000,13,2000,01,J,121,1645
2021,0,000,13,2000,01,J,184,2459
2021,0,000,13,2000,01,J,275,3771
2021,0,000,13,2000,01,J,363,4916
2021,0,000,13,2010,01,J,679,9044
2021,0,000,13,2020,01,J,102,1316
2021,0,000,13,2020,01,J,182,2373
2021,0,000,13,2020,01,J,61,820
2021,0,000,13,2020,01,J,75,962
2021,0,000,13,2030,01,J,114,1571
2021,0,000,13,2030,01,J,52,719
2021,0,000,13,2030,01,J,77,1075
2021,0,000,13,2030,01,J,83,1153
2021,0,000,13,2040,01,J,265,3662
2021,0,000,13,2040,01,J,79,1051
2021,0,000,13,2040,01,J,95,1287
2021,0,000,13,2050,01,J,35,452
2021,0,000,13,2050,01,J,45,601
2021,0,000,13,2050,01,J,49,663
2021,0,000,13,2050,01,J,82,1101
2021,0,000,13,2050,01,J,85,1039
2021,0,000,13,2060,01,J,42,560
2021,0,000,13,2060,01,J,62,807
2021,0,000,13,2060,01,J,82,1117
2021,0,000,13,2060,01,J,86,1182
2021,0,000,13,2070,09,J,17,220
2021,0,000,13,2070,09,J,17,248
2021,0,000,13,2070,09,J,29,360
2021,0,000,13,2070,09,J,47,595
2021,0,000,13,2070,09,J,5,79
2021,0,000,13,2070,09,J,53,677
2021,0,000,13,2070,09,J,6,82
2021,0,000,13,2070,09,J,9,137
2021,0,000,13,2110,08,J,1,10
2021,0,000,13,2110,08,J,57,721
2021,0,000,13,2110,08,J,6,86
2021,0,000,13,2110,08,J,6,97
2021,0,000,13,2110,08,J,7,109
2021,0,000,13,2110,08,J,9,113
2021,0,000,13,2120,08,J,8,111
2021,0,000,13,2120,08,J,9,112
2021,0,000,13,2130,08,J,15,203
2021,0,000,13,2130,08,J,20,258
2021,0,000,13,2130,08,J,55,690
2021,0,000,13,2130,08,J,6,74
2021,0,000,13,2130,08,J,6,87
2021,0,000,13,2140,08,J,5,70
2021,0,000,13,2140,08,J,70,921
2021,0,000,13,2150,08,J,2,29
2021,0,000,13,2150,08,J,5,63
2021,0,000,13,2150,08,J,8,105
2021,0,000,13,3000,02,J,156,2122
2021,0,000,13,3000,02,J,18,255
2021,0,000,13,3000,02,J,19,281
2021,0,000,13,3000,02,J,26,359
2021,0,000,13,3000,02,J,51,680
2021,0,000,13,3000,02,J,66,926
2021,0,000,13,3000,02,J,67,927
2021,0,000,13,3000,02,J,75,1063
2021,0,000,13,3010,02,J,11,154
2021,0,000,13,3010,02,J,33,448
2021,0,000,13,3010,02,J,38,552
2021,0,000,13,3010,02,J,60,826
2021,0,000,13,3010,02,J,72,925
2021,0,000,13,3020,02,J,14,184
2021,0,000,13,3020,02,J,28,390
2021,0,000,13,3020,02,J,46,633
2021,0,000,13,3110,13,J,13,177
2021,0,000,13,3110,13,J,16,221
2021,0,000,13,3110,13,J,3,37
2021,0,000,13,3110,13,J,3,46
2021,0,000,13,3110,13,J,34,432
2021,0,000,13,3110,13,J,37,523
2021,0,000,13,3110,13,J,53,738
2021,0,000,13,3110,13,J,70,932
2021,0,000,13,3120,07,J,109,1415
2021,0,000,13,3120,07,J,17,211
2021,0,000,13,3120,07,J,18,206
2021,0,000,13,3120,07,J,19,219
2021,0,000,13,3120,07,J,34,446
2021,0,000,13,3130,13,J,16,215
2021,0,000,13,3130,13,J,32,406
2021,0,000,13,3130,13,J,73,921
2021,0,000,13,3140,13,J,10,139
2021,0,000,13,3140,13,J,12,162
2021,0,000,13,3140,13,J,12,173
2021,0,000,13,3140,13,J,25,358
2021,0,000,13,3140,13,J,6,97
2021,0,000,13,3140,13,J,7,99
2021,0,000,13,3140,13,J,72,952
2021,0,000,13,3140,13,J,9,134
2021,0,000,13,3150,13,J,16,195
2021,0,000,13,3150,13,J,31,420
2021,0,000,13,3150,13,J,34,420
2021,0,000,13,4000,03,J,119,1528
2021,0,000,13,4000,03,J,134,1860
2021,0,000,13,4000,03,J,18,252
2021,0,000,13,4000,03,J,30,418
2021,0,000,13,4000,03,J,47,630
2021,0,000,13,4000,03,J,6,86
2021,0,000,13,4000,03,J,61,760
2021,0,000,13,4000,03,J,8,118
2021,0,000,13,4010,03,J,101,1357
2021,0,000,13,4010,03,J,11,149
2021,0,000,13,4010,03,J,16,204
2021,0,000,13,4010,03,J,21,293
2021,0,000,13,4010,03,J,39,528
2021,0,000,13,4010,03,J,4,51
2021,0,000,13,4010,03,J,9,113
2021,0,000,13,4110,12,J,10,130
2021,0,000,13,4110,12,J,11,147
2021,0,000,13,4110,12,J,2,30
2021,0,000,13,4110,12,J,31,400
2021,0,000,13,4110,12,J,41,548
2021,0,000,13,4110,12,J,57,786
2021,0,000,13,4120,12,J,1,14
2021,0,000,13,4120,12,J,24,341
2021,0,000,13,4120,12,J,61,797
2021,0,000,13,4130,12,J,21,278
2021,0,000,13,4130,12,J,23,316
2021,0,000,13,4130,12,J,7,92
2021,0,000,13,4130,12,J,8,119
2021,0,000,13,4140,12,J,17,221
2021,0,000,13,4140,12,J,27,363
2021,0,000,13,4140,12,J,5,70
2021,0,000,13,4140,12,J,6,88
2021,0,000,13,4140,12,J,8,118
2021,0,000,13,5000,04,J,10,123
2021,0,000,13,5000,04,J,2,34
2021,0,000,13,5000,04,J,23,317
2021,0,000,13,5000,04,J,30,375
2021,0,000,13,5000,04,J,83,1132
2021,0,000,13,5000,04,J,91,1249
2021,0,000,13,5010,04,J,14,190
2021,0,000,13,5010,04,J,31,429
2021,0,000,13,5010,04,J,66,824
2021,0,000,13,5010,04,J,99,1295
2021,0,000,13,5110,09,J,109,1452
2021,0,000,13,5110,09,J,21,281
2021,0,000,13,5110,09,J,31,421
2021,0,000,13,5110,09,J,32,379
2021,0,000,13,5110,09,J,38,534
2021,0,000,13,5110,09,J,40,491
2021,0,000,13,5110,09,J,41,525
2021,0,000,13,5110,09,J,63,815
2021,0,000,13,5120,09,J,119,1580
2021,0,000,13,5120,09,J,22,285
2021,0,000,13,5130,09,J,16,222
2021,0,000,13,5130,09,J,17,236
2021,0,000,13,5130,09,J,34,442
2021,0,000,13,5130,09,J,43,589
2021,0,000,13,5130,09,J,54,719
2021,0,000,13,5130,09,J,77,1029
2021,0,000,13,5140,09,J,12,156
2021,0,000,13,5140,09,J,30,368
2021,0,000,13,5140,09,J,58,795
2021,0,000,13,5160,09,J,106,1377
2021,0,000,13,5160,09,J,12,163
2021,0,000,13,5160,09,J,18,209
2021,0,000,13,5160,09,J,20,255
2021,0,000,13,5160,09,J,21,288
2021,0,000,13,5160,09,J,24,307
2021,0,000,13,5160,09,J,6,102
2021,0,000,13,5160,09,J,6,84
2021,0,000,13,5170,09,J,18,247
2021,0,000,13,5170,09,J,49,660
2021,0,000,13,5170,09,J,9,125
2021,0,000,13,5180,09,J,24,331
2021,0,000,13,5180,09,J,35,498
2021,0,000,13,5180,09,J,42,557
2021,0,000,13,5180,09,J,47,623
2021,0,000,13,6000,05,J,10,146
2021,0,000,13,6000,05,J,103,1374
2021,0,000,13,6000,05,J,11,155
2021,0,000,13,6000,05,J,12,158
2021,0,000,13,6000,05,J,13,180
2021,0,000,13,6000,05,J,24,303
2021,0,000,13,6000,05,J,3,34
2021,0,000,13,6000,05,J,37,478
2021,0,000,13,6000,05,J,5,68
2021,0,000,13,6000,05,J,7,97
2021,0,000,13,6000,05,J,8,105
2021,0,000,13,6000,05,J,80,1071
2021,0,000,13,6000,05,J,84,1098
2021,0,000,13,6110,14,J,10,129
2021,0,000,13,6110,14,J,102,1321
2021,0,000,13,6110,14,J,24,301
2021,0,000,13,6110,14,J,24,334
2021,0,000,13,6110,14,J,3,38
2021,0,000,13,6110,14,J,5,81
2021,0,000,13,6110,14,J,53,709
